,ins,rep,model,fun,success,nit,nfev,Ta,Tb,Tc,Td
907,2023_01_09-04_03_00,6,B2,0.0017837126231941454,True,117,17700,,1.3293209922368874,3.677844531099481,0.001006382286675489
908,2023_01_26-00_09_10,6,B2,0.005733332161269585,True,69,10500,,89.63140185765093,173.35329607112118,44.55962053551474
909,2023_02_17-21_35_00,6,B2,0.0030948504592596105,True,81,12300,,0.7076490345158959,13.356771993041605,3.8582467298916185
910,2023_02_17-03_54_00,6,B2,0.0026498966939737904,True,49,7500,,999.578333510877,216.30075144387916,228.51122370591924
911,2023_02_09-23_59_00,6,B2,0.010458468617731588,True,49,7500,,269.4599183378285,147.6016621798526,127.67530715339461
912,2023_01_08-11_00_30,6,B2,0.008225377171847873,True,135,20400,,40.29312203515087,36.38792289813995,2.5059399134942737
913,2023_01_20-13_12_00,6,B2,0.00921233941862443,True,63,9600,,996.3740116440998,509.61536495719577,11.380983643251795
914,2023_02_13-22_37_00,6,B2,0.010201407265000916,True,71,10800,,296.18899488195973,98.52411959837144,41.54015364848925
915,2023_01_04-00_16_30,6,B2,0.001283091225470686,True,99,15000,,18.46094917978604,29.10003038409593,8.494305923536615
916,2023_01_24-09_44_02,6,B2,0.0014113500660454723,True,49,7500,,300.93789653815406,172.43672553778788,647.375725515428
917,2023_01_17-01_31_40,6,B2,0.002159738086998836,True,50,7650,,167.79736026765852,58.87260816479193,24.924176055635712
918,2023_02_07-04_56_30,6,B2,0.01400942278265167,True,50,7650,,756.5776862224209,386.5199949919878,62.81819882467835
919,2023_01_25-02_07_20,6,B2,0.0019968044277818525,True,103,15600,,3.336224308564397,3.805910555941182,0.21226692552869508
920,2023_02_09-00_13_00,7,B2,0.00027210324762423947,True,128,19350,,15.882328754747789,17.394414896137846,6.491224867123776
921,2023_02_13-14_08_10,7,B2,15.919266205937006,True,17,2700,,3.7153165960116326,564.5102361416275,1.099461951213982
922,2023_01_06-08_45_00,7,B2,0.0038035644720364426,True,75,11400,,18.846034364608727,26.515615222230565,6.03679339813624
923,2023_01_05-00_21_20,7,B2,0.0015844253087406162,True,87,13200,,39.07350092047807,35.10461662382238,4.39773411301536
924,2023_01_13-14_04_00,7,B2,0.01204963827052851,True,95,14400,,598.5164056939991,220.8156379691489,0.07448954890190862
925,2023_02_12-10_41_30,7,B2,61.968456936776576,True,52,7950,,0.14537185151044696,999.2518056662896,0.0034671834305299853
926,2023_02_01-21_45_40,7,B2,0.0013265784098121975,True,60,9150,,397.87025818258746,46.41326071641606,114.47155387962084
927,2023_02_24-11_33_50,7,B2,0.004322449440319568,True,60,9150,,811.6411202037796,343.86350447828005,231.20748537861795
928,2023_02_05-22_20_50,7,B2,0.0008644197456866629,True,86,13050,,51.105776460459765,31.12611859019478,19.912083055748894
929,2023_02_18-16_43_50,7,B2,0.009674319049543391,True,55,8400,,290.54890686455826,144.94735782740418,291.3271144617149
930,2023_01_09-04_03_00,7,B2,0.0017839381290480104,True,103,15600,,1.3294493335505422,3.6771310789445124,0.00140086718170096
931,2023_01_26-00_09_10,7,B2,0.0057315493968008524,True,67,10200,,91.74347102272725,175.35731611731467,44.675936783369536
932,2023_02_17-21_35_00,7,B2,0.0030953557734533558,True,75,11400,,0.7005096971981857,13.401706380384894,3.880428239382752
933,2023_02_17-03_54_00,7,B2,0.002697100573802999,True,49,7500,,998.091902852389,213.1062373209495,265.6032350357564
934,2023_02_09-23_59_00,7,B2,0.010457178433274093,True,24,3750,,378.71708413653823,209.72572049051985,156.156603962755
935,2023_01_08-11_00_30,7,B2,0.013012011261506614,True,65,9900,,242.27269478610418,252.65733823270136,29.124570231810367
936,2023_01_20-13_12_00,7,B2,0.009211415629981517,True,50,7650,,990.2187422180345,493.12334112709107,9.66348490507636
937,2023_02_13-22_37_00,7,B2,0.010202072298899507,True,53,8100,,304.43646863763763,101.32961308349877,42.12576939926072
938,2023_01_04-00_16_30,7,B2,0.0012834793740024249,True,71,10800,,19.119010733086895,29.8103518948883,8.612648135517873
939,2023_01_24-09_44_02,7,B2,0.0014614978236231506,True,39,6000,,718.0232042967835,435.5889003570092,941.2291911048786
940,2023_01_17-01_31_40,7,B2,0.0021599118908034996,True,48,7350,,169.35308150367723,59.083083326784674,25.100732219257736
941,2023_02_07-04_56_30,7,B2,0.014058867523519657,True,63,9600,,920.793826891015,467.8236468426589,94.08009105713847
942,2023_01_25-02_07_20,7,B2,0.001996292034617855,True,98,14850,,3.3236362107882087,3.797908101077212,0.2026776174120073
943,2023_02_09-00_13_00,8,B2,0.000272108806808471,True,95,14400,,16.028548209295536,17.47307816540058,6.5255606816234035
944,2023_02_13-14_08_10,8,B2,15.926487835576566,True,10,1650,,3.2314592569755405,858.5747762447984,11.196495415949926
945,2023_01_06-08_45_00,8,B2,0.003803914944677553,True,90,13650,,19.19872035325926,26.81615066065956,6.042865328830146
946,2023_01_05-00_21_20,8,B2,0.0015844821001981964,True,107,16200,,39.20131553087634,35.12776469521566,4.3645509406533165
947,2023_01_13-14_04_00,8,B2,0.012671237456534593,True,60,9150,,785.665082831993,303.7658177974938,32.73423762056035
948,2023_02_12-10_41_30,8,B2,1.5714733354757568,True,353,53100,,73.17071780006177,325.094612197369,540.402331192822
949,2023_02_01-21_45_40,8,B2,0.0013261152907112065,True,57,8700,,399.58053504839023,46.7169066090824,114.9148347676981
950,2023_02_24-11_33_50,8,B2,0.004318959809737222,True,51,7800,,712.7314655176165,301.58990770447434,159.05510228618937
951,2023_02_05-22_20_50,8,B2,0.0008657322505821039,True,64,9750,,48.969490215994824,30.061640502187117,19.390870897263426
952,2023_02_18-16_43_50,8,B2,0.009612001836181569,True,64,9750,,229.436322046989,113.00572468004316,155.81068953629023
953,2023_01_09-04_03_00,8,B2,0.0017845077513903283,True,99,15000,,1.330460430217613,3.679293370153232,0.002320215899374034
954,2023_01_26-00_09_10,8,B2,0.0057345799696449425,True,80,12150,,94.13914565974318,177.78166856282172,44.91810318657855
955,2023_02_17-21_35_00,8,B2,0.0030948096289609875,True,87,13200,,0.7356381069683948,13.416113139595893,3.8872149891635104
956,2023_02_17-03_54_00,8,B2,0.0025936362777785934,True,37,5700,,751.0347688234676,171.59284099985337,133.26425043544577
957,2023_02_09-23_59_00,8,B2,0.010447578796695455,True,40,6150,,450.3804151059437,240.1687225149969,179.2134345874626
958,2023_01_08-11_00_30,8,B2,0.008225490706059591,True,112,16950,,40.006513902783354,36.14086055304267,2.5078607065134975
959,2023_01_20-13_12_00,8,B2,0.009213538545473257,True,50,7650,,997.1971632336983,492.15979396343477,9.047818265099181
960,2023_02_13-22_37_00,8,B2,0.010224460000432227,True,62,9450,,86.38056602957187,32.99325118989299,18.348034827193942
961,2023_01_04-00_16_30,8,B2,0.001283021957858429,True,77,11700,,18.878452196816397,29.523225274119397,8.563467741300201
962,2023_01_24-09_44_02,8,B2,0.0014113573188559436,True,51,7800,,342.05042771811253,195.68670639353815,929.8028651795348
963,2023_01_17-01_31_40,8,B2,0.002160252065522207,True,57,8700,,166.95985463749224,58.69906361627994,24.82916805734976
964,2023_02_07-04_56_30,8,B2,0.014049104309372373,True,68,10350,,850.7390777388921,433.8379518610265,82.30473673213112
965,2023_01_25-02_07_20,8,B2,0.001996699972667493,True,96,14550,,3.3738350445875085,3.7912487869055553,0.21104755209353243
966,2023_02_09-00_13_00,9,B2,0.00027210104181272523,True,90,13650,,16.028060283527907,17.426232224891862,6.508944337242269
967,2023_02_13-14_08_10,9,B2,15.928340948713297,True,8,1350,,25.5783267020027,583.5085537512974,11.605425183830732
968,2023_01_06-08_45_00,9,B2,0.003803625262235222,True,80,12150,,18.075793599530357,25.79364365461271,6.027379683267895
969,2023_01_05-00_21_20,9,B2,0.0015844519582554738,True,102,15450,,39.12928302022186,35.1314909731808,4.392572789566316
970,2023_01_13-14_04_00,9,B2,0.0019479105774484822,True,142,21450,,32.85929636506904,12.988486271948148,0.001329308317451705
971,2023_02_12-10_41_30,9,B2,,False,1000,150150,,16.695951429072636,538.6361203861819,840.5517253380892
972,2023_02_01-21_45_40,9,B2,0.0013260349459851,True,61,9300,,391.08349506029515,45.78856042186726,110.01681515754802
973,2023_02_24-11_33_50,9,B2,0.004322170184306045,True,57,8700,,809.3881173188693,341.135132370741,214.2023990390112
974,2023_02_05-22_20_50,9,B2,0.0008644039006384031,True,70,10650,,50.95864983053775,31.05511039703771,19.842270172818814
975,2023_02_18-16_43_50,9,B2,0.00960163528694486,True,53,8100,,218.60901266594078,108.56334185453687,140.9784948928371
976,2023_01_09-04_03_00,9,B2,0.0017837064029573347,True,120,18150,,1.328969376867633,3.677183398575039,0.0010023122413258534
977,2023_01_26-00_09_10,9,B2,0.005751046849967306,True,99,15000,,86.21870264687914,163.7670948564883,43.015343113474785
978,2023_02_17-21_35_00,9,B2,0.0030946742840693322,True,76,11550,,0.7276286678143151,13.37786996670377,3.8716446684970833
979,2023_02_17-03_54_00,9,B2,0.0025938236523155717,True,50,7650,,971.1472003474073,220.32840039944938,166.95828533875158
980,2023_02_09-23_59_00,9,B2,0.010614858573908578,True,33,5100,,985.1191357159227,485.2475223745797,517.7524329380698
981,2023_01_08-11_00_30,9,B2,0.012955877315072938,True,51,7800,,243.32979368186386,250.30878140652865,27.334868389340954
982,2023_01_20-13_12_00,9,B2,0.009210444404539896,True,51,7800,,994.297142170208,499.9974026861563,10.239248387222858
983,2023_02_13-22_37_00,9,B2,0.01020080851174695,True,93,14100,,298.0281712803385,99.21811493921228,41.62790064876958
984,2023_01_04-00_16_30,9,B2,0.0012828463764683318,True,78,11850,,18.6592868003234,29.265389981818203,8.506774716041548
985,2023_01_24-09_44_02,9,B2,0.0014113045568714888,True,59,9000,,328.49706332334205,187.95606458675076,824.6142209579816
986,2023_01_17-01_31_40,9,B2,0.002161913853009261,True,68,10350,,165.5631386699249,57.9489062063837,24.80002175869106
987,2023_02_07-04_56_30,9,B2,0.014039342339121427,True,55,8400,,851.2419127747365,434.38846972718187,79.15142094501869
988,2023_01_25-02_07_20,9,B2,0.001996434459616364,True,102,15450,,3.273398373497969,3.7920164081319854,0.1894171802912865
989,2023_02_09-00_13_00,10,B2,0.0002720793893483821,True,96,14550,,15.788711256625163,17.360351966138808,6.472663336226731
990,2023_02_13-14_08_10,10,B2,15.9305301143854,True,8,1350,,4.754580730172506,974.630745107881,46.67491096171062
991,2023_01_06-08_45_00,10,B2,0.003802143108942271,True,86,13050,,18.027646098739922,25.769843267305532,6.022549128477351
992,2023_01_05-00_21_20,10,B2,0.0015849415694433508,True,66,10050,,38.55472345046587,34.72199133523526,4.383361270843352
993,2023_01_13-14_04_00,10,B2,0.011930459892402882,True,81,12300,,544.0156876205282,200.99414633998794,0.06744041287169011
994,2023_02_12-10_41_30,10,B2,,False,1000,150150,,0.4876309658815785,33.1342367676678,343.35246994995254
995,2023_02_01-21_45_40,10,B2,0.0013256134204244548,True,55,8400,,352.8754750045714,42.27680855181842,85.0445360551484
996,2023_02_24-11_33_50,10,B2,0.0043209108519545155,True,64,9750,,778.1337414091149,327.16103310224423,201.88831972017442
997,2023_02_05-22_20_50,10,B2,0.0008644131457474101,True,83,12600,,50.949850938161035,31.150035691563346,19.824795641737182
998,2023_02_18-16_43_50,10,B2,0.009678607901792396,True,55,8400,,296.2507234651339,147.07025548456272,311.5582087959235
999,2023_01_09-04_03_00,10,B2,0.0017838661939807159,True,108,16350,,1.3292469170003756,3.677105636387523,0.0010745739754725037
1000,2023_01_26-00_09_10,10,B2,0.005731181520205982,True,83,12600,,91.14594497227927,175.31180125094784,44.85206915986123
1001,2023_02_17-21_35_00,10,B2,0.003095536520128264,True,80,12150,,0.6892160078147072,13.37520862544568,3.8718892475039866
1002,2023_02_17-03_54_00,10,B2,0.0026467023171114447,True,56,8550,,990.9481842554422,215.02612892351652,226.98687086091456
1003,2023_02_09-23_59_00,10,B2,0.010557363188887066,True,32,4950,,965.310721937986,479.9525139185183,415.62233002209985
1004,2023_01_08-11_00_30,10,B2,0.012680915085406934,True,88,13350,,162.98910538764915,168.6443205815596,21.012090000037688
1005,2023_01_20-13_12_00,10,B2,0.009245459215144733,True,66,10050,,972.0329854126255,462.59730458386065,5.807793162081111
1006,2023_02_13-22_37_00,10,B2,0.010200922913616212,True,77,11700,,302.96117406985525,101.0236673805291,41.92124054254276
1007,2023_01_04-00_16_30,10,B2,0.0012831481325794388,True,108,16350,,18.27917078864067,28.955948987395914,8.491825256429593
1008,2023_01_24-09_44_02,10,B2,0.0014115014007700178,True,40,6150,,299.19608073308905,171.68468755333583,632.9702329534819
1009,2023_01_17-01_31_40,10,B2,0.002159642504428059,True,52,7950,,169.63039187123348,59.19076652005157,25.112541433947115
1010,2023_02_07-04_56_30,10,B2,0.01405322652400932,True,59,9000,,896.4764061899007,455.97188518967425,87.90482704481923
1011,2023_01_25-02_07_20,10,B2,0.0019969522639532882,True,92,13950,,3.3646665340411914,3.7876347928590235,0.20216272512436717
