Time Stamp,CL_Curicó_UTALCA,CL_Santiago_USACH,CL_Santiago_UTEM,CIO,Potencia,Inicio
2021-12-27 22:45:25.920000,49.951281,49.953062,49.952688,49.95234366666667,165,2325
2021-12-27 22:45:25.940000,49.952211,49.949879,49.952075,49.951388333333334,165,2325
2021-12-27 22:45:25.960000,49.952529,49.952485,49.951838,49.952284,165,2325
2021-12-27 22:45:25.980000,49.952337,49.950006,49.951095,49.951146,165,2325
2021-12-27 22:45:26.000000,49.952501,49.952759,49.950712,49.95199066666667,165,2325
2021-12-27 22:45:26.020000,49.95285,49.950872,49.9516,49.951774,165,2325
2021-12-27 22:45:26.040000,49.953143,49.953879,49.953511,49.953511,165,2325
2021-12-27 22:45:26.060000,49.952711,49.953753,49.954189,49.953551000000004,165,2325
2021-12-27 22:45:26.080000,49.951817,49.955056,49.95151,49.95279433333334,165,2325
2021-12-27 22:45:26.100000,49.951461,49.945336,49.94945,49.948749,165,2325
2021-12-27 22:45:26.120000,49.951745,49.951805,49.951183,49.95157766666667,165,2325
2021-12-27 22:45:26.140000,49.951759,49.948773,49.953308,49.95128,165,2325
2021-12-27 22:45:26.160000,49.951452,49.956236,49.952715,49.953467666666675,165,2325
2021-12-27 22:45:26.180000,49.951092,49.949449,49.951856,49.950798999999996,165,2325
2021-12-27 22:45:26.200000,49.951381,49.954874,49.952731,49.95299533333333,165,2325
2021-12-27 22:45:26.220000,49.952549,49.948861,49.952961,49.951457000000005,165,2325
2021-12-27 22:45:26.240000,49.952974,49.949472,49.952799,49.951748333333335,165,2325
2021-12-27 22:45:26.260000,49.952015,49.955561,49.952462,49.953346,165,2325
2021-12-27 22:45:26.280000,49.951327,49.950833,49.951297,49.95115233333333,165,2325
