Time Stamp,CL_Concepción_UDEC,CL_Curicó_UTALCA,CL_Temuco_UFRO,CIO,Potencia,Inicio
2021-06-16 15:46:44.600000,49.941908,49.940535,49.940291,49.94091133333333,81,3195
2021-06-16 15:46:44.620000,49.94277,49.940725,49.940887,49.94146066666667,81,3195
2021-06-16 15:46:44.640000,49.943733,49.94133,49.942182,49.942415000000004,81,3195
2021-06-16 15:46:44.660000,49.944293,49.941996,49.942735,49.943008,81,3195
2021-06-16 15:46:44.680000,49.943487,49.942112,49.942208,49.94260233333333,81,3195
2021-06-16 15:46:44.700000,49.942216,49.941641,49.941368,49.941741666666665,81,3195
2021-06-16 15:46:44.720000,49.941355,49.941139,49.942109,49.941534333333344,81,3195
2021-06-16 15:46:44.740000,49.941013,49.941051,49.943148,49.94173733333333,81,3195
2021-06-16 15:46:44.760000,49.940509,49.94114,49.941594,49.941081,81,3195
2021-06-16 15:46:44.780000,49.939633,49.941128,49.940309,49.94035666666667,81,3195
2021-06-16 15:46:44.800000,49.940283,49.941113,49.94194,49.941112,81,3195
2021-06-16 15:46:44.820000,49.941574,49.941229,49.94337,49.94205766666666,81,3195
2021-06-16 15:46:44.840000,49.941523,49.941309,49.942109,49.941646999999996,81,3195
2021-06-16 15:46:44.860000,49.940529,49.941392,49.940952,49.94095766666667,81,3195
2021-06-16 15:46:44.880000,49.938963,49.940838,49.941299,49.94036666666667,81,3195
2021-06-16 15:46:44.900000,49.938718,49.939818,49.941442,49.93999266666666,81,3195
2021-06-16 15:46:44.920000,49.939809,49.93918,49.941696,49.94022833333333,81,3195
2021-06-16 15:46:44.940000,49.940426,49.939514,49.942273,49.94073766666667,81,3195
2021-06-16 15:46:44.960000,49.940884,49.940235,49.941917,49.941012,81,3195
2021-06-16 15:46:44.980000,49.942186,49.940955,49.940895,49.941345333333324,81,3195
2021-06-16 15:46:45.000000,49.942932,49.941164,49.940781,49.941625666666674,81,3195
2021-06-16 15:46:45.020000,49.94001,49.940627,49.941493,49.94071,81,3195
2021-06-16 15:46:45.040000,49.936593,49.940631,49.941518,49.93958066666667,81,3195
2021-06-16 15:46:45.060000,49.937661,49.941645,49.940171,49.93982566666667,81,3195
2021-06-16 15:46:45.080000,49.940341,49.94239,49.939847,49.94085933333334,81,3195
2021-06-16 15:46:45.100000,49.942026,49.942204,49.941224,49.941818000000005,81,3195
2021-06-16 15:46:45.120000,49.942477,49.941424,49.942133,49.94201133333333,81,3195
2021-06-16 15:46:45.140000,49.942064,49.941185,49.941954,49.941734333333336,81,3195
2021-06-16 15:46:45.160000,49.94232,49.941789,49.941177,49.941762000000004,81,3195
2021-06-16 15:46:45.180000,49.941315,49.942046,49.940529,49.941296666666666,81,3195
2021-06-16 15:46:45.200000,49.93899,49.9411,49.939337,49.939809,81,3195
2021-06-16 15:46:45.220000,49.937931,49.939736,49.938059,49.93857533333334,81,3195
2021-06-16 15:46:45.240000,49.939583,49.939057,49.938516,49.939052,81,3195
2021-06-16 15:46:45.260000,49.943131,49.939218,49.940005,49.94078466666667,81,3195
2021-06-16 15:46:45.280000,49.944269,49.939393,49.941066,49.941576,81,3195
2021-06-16 15:46:45.300000,49.941663,49.939274,49.941284,49.94074033333333,81,3195
2021-06-16 15:46:45.320000,49.939569,49.939156,49.939936,49.939553666666676,81,3195
2021-06-16 15:46:45.340000,49.93955,49.939175,49.938948,49.939224333333335,81,3195
2021-06-16 15:46:45.360000,49.939764,49.939286,49.9394,49.939483333333335,81,3195
2021-06-16 15:46:45.380000,49.940149,49.939685,49.939805,49.93987966666666,81,3195
2021-06-16 15:46:45.400000,49.940987,49.94016,49.940483,49.94054333333333,81,3195
2021-06-16 15:46:45.420000,49.941255,49.939981,49.940979,49.940738333333336,81,3195
2021-06-16 15:46:45.440000,49.940064,49.939759,49.940071,49.93996466666667,81,3195
2021-06-16 15:46:45.460000,49.939278,49.940531,49.938506,49.93943833333333,81,3195
2021-06-16 15:46:45.480000,49.939479,49.940788,49.938023,49.939429999999994,81,3195
2021-06-16 15:46:45.500000,49.939494,49.939942,49.938429,49.93928833333333,81,3195
2021-06-16 15:46:45.520000,49.940102,49.938922,49.939459,49.939494333333336,81,3195
2021-06-16 15:46:45.540000,49.940785,49.93916,49.940681,49.94020866666667,81,3195
2021-06-16 15:46:45.560000,49.941388,49.940532,49.940902,49.94094066666667,81,3195
2021-06-16 15:46:45.580000,49.94163,49.941038,49.940247,49.94097166666666,81,3195
2021-06-16 15:46:45.600000,49.941024,49.940632,49.940426,49.940694,81,3195
2021-06-16 15:46:45.620000,49.939578,49.939895,49.941048,49.94017366666666,81,3195
2021-06-16 15:46:45.640000,49.938698,49.939877,49.941014,49.939863,81,3195
2021-06-16 15:46:45.660000,49.939764,49.941032,49.940832,49.940542666666666,81,3195
2021-06-16 15:46:45.680000,49.94089,49.941785,49.940789,49.94115466666667,81,3195
2021-06-16 15:46:45.700000,49.941147,49.941562,49.940435,49.941048,81,3195
2021-06-16 15:46:45.720000,49.941822,49.941334,49.941161,49.941439,81,3195
2021-06-16 15:46:45.740000,49.942449,49.941446,49.942191,49.942028666666666,81,3195
2021-06-16 15:46:45.760000,49.941065,49.941937,49.94192,49.94164066666667,81,3195
2021-06-16 15:46:45.780000,49.939037,49.942653,49.941472,49.941054,81,3195
2021-06-16 15:46:45.800000,49.939157,49.942517,49.941191,49.940955,81,3195
2021-06-16 15:46:45.820000,49.940222,49.941698,49.940598,49.94083933333334,81,3195
2021-06-16 15:46:45.840000,49.938569,49.941632,49.940325,49.940175333333336,81,3195
2021-06-16 15:46:45.860000,49.937434,49.942315,49.940882,49.94021033333333,81,3195
2021-06-16 15:46:45.880000,49.939634,49.942019,49.942534,49.941395666666665,81,3195
2021-06-16 15:46:45.900000,49.941443,49.941404,49.943979,49.94227533333333,81,3195
2021-06-16 15:46:45.920000,49.941436,49.940721,49.943325,49.94182733333334,81,3195
2021-06-16 15:46:45.940000,49.940615,49.940229,49.940985,49.94060966666666,81,3195
2021-06-16 15:46:45.960000,49.940736,49.939992,49.939629,49.940119,81,3195
2021-06-16 15:46:45.980000,49.942042,49.93956,49.940922,49.94084133333333,81,3195
2021-06-16 15:46:46.000000,49.942533,49.939727,49.942833,49.94169766666667,81,3195
2021-06-16 15:46:46.020000,49.941591,49.94033,49.943322,49.941747666666664,81,3195
2021-06-16 15:46:46.040000,49.940787,49.94098,49.943366,49.941711,81,3195
2021-06-16 15:46:46.060000,49.941795,49.941879,49.942968,49.942214,81,3195
2021-06-16 15:46:46.080000,49.943676,49.941747,49.941636,49.942353000000004,81,3195
2021-06-16 15:46:46.100000,49.944522,49.941019,49.940706,49.94208233333333,81,3195
2021-06-16 15:46:46.120000,49.94275,49.940691,49.940846,49.941429,81,3195
2021-06-16 15:46:46.140000,49.941402,49.940917,49.94171,49.941342999999996,81,3195
2021-06-16 15:46:46.160000,49.941127,49.941439,49.942194,49.941586666666666,81,3195
2021-06-16 15:46:46.180000,49.940191,49.941468,49.94094,49.94086633333333,81,3195
2021-06-16 15:46:46.200000,49.939764,49.940408,49.939645,49.939939,81,3195
2021-06-16 15:46:46.220000,49.941055,49.939201,49.940191,49.940149,81,3195
2021-06-16 15:46:46.240000,49.941572,49.939511,49.940379,49.94048733333333,81,3195
2021-06-16 15:46:46.260000,49.939989,49.939684,49.939711,49.93979466666667,81,3195
