Time Stamp,CL_Concepción_UDEC,CL_Santiago_USACH,CL_Santiago_UTEM,CIO,Potencia,Inicio
2021-10-23 18:34:04.820000,50.099802,50.105537,50.100269,50.10186933333333,175,2310
2021-10-23 18:34:04.840000,50.099259,50.095982,50.099421,50.09822066666667,175,2310
2021-10-23 18:34:04.860000,50.100939,50.102185,50.10236,50.101828000000005,175,2310
2021-10-23 18:34:04.880000,50.099973,50.097491,50.099117,50.098860333333334,175,2310
2021-10-23 18:34:04.900000,50.096982,50.092908,50.093022,50.094303999999994,175,2310
2021-10-23 18:34:04.920000,50.097337,50.096398,50.09464,50.096125,175,2310
2021-10-23 18:34:04.940000,50.099513,50.10262,50.101032,50.101055,175,2310
2021-10-23 18:34:04.960000,50.100224,50.103907,50.102824,50.10231833333333,175,2310
2021-10-23 18:34:04.980000,50.099046,50.095556,50.097644,50.09741533333334,175,2310
2021-10-23 18:34:05.000000,50.097893,50.09375,50.093698,50.09511366666667,175,2310
2021-10-23 18:34:05.020000,50.098329,50.093213,50.096475,50.09600566666666,175,2310
2021-10-23 18:34:05.040000,50.100071,50.105648,50.10198,50.102566333333336,175,2310
2021-10-23 18:34:05.060000,50.101101,50.104194,50.103435,50.10291,175,2310
2021-10-23 18:34:05.080000,50.100738,50.100177,50.101691,50.10086866666668,175,2310
2021-10-23 18:34:05.100000,50.100138,50.102324,50.100265,50.100909,175,2310
2021-10-23 18:34:05.120000,50.100539,50.100444,50.101686,50.10088966666667,175,2310
2021-10-23 18:34:05.140000,50.10226,50.110102,50.10523,50.105864,175,2310
2021-10-23 18:34:05.160000,50.10201,50.111093,50.103625,50.10557599999999,175,2310
2021-10-23 18:34:05.180000,50.100522,50.090333,50.098431,50.09642866666667,175,2310
2021-10-23 18:34:05.200000,50.100679,50.098158,50.098266,50.09903433333333,175,2310
2021-10-23 18:34:05.220000,50.101218,50.101593,50.101057,50.101289333333334,175,2310
2021-10-23 18:34:05.240000,50.100389,50.098241,50.100412,50.09968066666667,175,2310
2021-10-23 18:34:05.260000,50.099115,50.096732,50.097384,50.097743666666666,175,2310
2021-10-23 18:34:05.280000,50.099098,50.093037,50.097982,50.09670566666667,175,2310
2021-10-23 18:34:05.300000,50.100063,50.100657,50.100525,50.100415,175,2310
2021-10-23 18:34:05.320000,50.101453,50.102028,50.101957,50.10181266666666,175,2310
2021-10-23 18:34:05.340000,50.102311,50.102074,50.102898,50.10242766666667,175,2310
2021-10-23 18:34:05.360000,50.101274,50.10538,50.101786,50.10281333333333,175,2310
2021-10-23 18:34:05.380000,50.100083,50.101389,50.100467,50.10064633333334,175,2310
2021-10-23 18:34:05.400000,50.101708,50.105945,50.103175,50.10360933333333,175,2310
2021-10-23 18:34:05.420000,50.103027,50.108953,50.103629,50.105202999999996,175,2310
2021-10-23 18:34:05.440000,50.102217,50.091871,50.100426,50.09817133333333,175,2310
2021-10-23 18:34:05.460000,50.102579,50.10437,50.101921,50.10295666666667,175,2310
2021-10-23 18:34:05.480000,50.103696,50.109963,50.106241,50.10663333333334,175,2310
2021-10-23 18:34:05.500000,50.102884,50.109435,50.104382,50.10556700000001,175,2310
2021-10-23 18:34:05.520000,50.100986,50.085158,50.100187,50.09544366666666,175,2310
2021-10-23 18:34:05.540000,50.10132,50.105167,50.101469,50.102652000000006,175,2310
2021-10-23 18:34:05.560000,50.10164,50.10912,50.102216,50.10432533333333,175,2310
2021-10-23 18:34:05.580000,50.101652,50.094194,50.10034,50.098728666666666,175,2310
2021-10-23 18:34:05.600000,50.101823,50.095681,50.098274,50.09859266666667,175,2310
2021-10-23 18:34:05.620000,50.101718,50.094333,50.097649,50.0979,175,2310
2021-10-23 18:34:05.640000,50.102307,50.106944,50.100107,50.10311933333333,175,2310
2021-10-23 18:34:05.660000,50.102843,50.102195,50.104228,50.10308866666667,175,2310
2021-10-23 18:34:05.680000,50.103251,50.113352,50.107061,50.107888,175,2310
2021-10-23 18:34:05.700000,50.102582,50.099986,50.102962,50.101843333333335,175,2310
2021-10-23 18:34:05.720000,50.10161,50.096547,50.099461,50.099206,175,2310
2021-10-23 18:34:05.740000,50.102446,50.114264,50.102964,50.10655800000001,175,2310
2021-10-23 18:34:05.760000,50.102927,50.104347,50.104365,50.10387966666667,175,2310
2021-10-23 18:34:05.780000,50.102844,50.104449,50.101896,50.103063,175,2310
2021-10-23 18:34:05.800000,50.102583,50.094963,50.099982,50.099176,175,2310
2021-10-23 18:34:05.820000,50.101332,50.098757,50.100158,50.100082333333326,175,2310
2021-10-23 18:34:05.840000,50.100869,50.106558,50.099993,50.10247333333333,175,2310
2021-10-23 18:34:05.860000,50.101854,50.096019,50.100489,50.099454,175,2310
2021-10-23 18:34:05.880000,50.103401,50.104669,50.103457,50.103842333333326,175,2310
2021-10-23 18:34:05.900000,50.103613,50.102907,50.10311,50.10321000000001,175,2310
2021-10-23 18:34:05.920000,50.102814,50.103059,50.100449,50.10210733333333,175,2310
2021-10-23 18:34:05.940000,50.102721,50.101248,50.1009,50.101623,175,2310
2021-10-23 18:34:05.960000,50.102875,50.106521,50.101261,50.10355233333333,175,2310
