Time Stamp,CL_Curicó_UTALCA,CL_Santiago_UTEM,CIO,Potencia,Inicio
2022-01-07 03:22:06.020000,49.987142,49.987458,49.9873,360,3780
2022-01-07 03:22:06.040000,49.986306,49.987547,49.986926499999996,360,3780
2022-01-07 03:22:06.060000,49.985994,49.987074,49.986534,360,3780
2022-01-07 03:22:06.080000,49.986139,49.986787,49.986463,360,3780
2022-01-07 03:22:06.100000,49.98651,49.986264,49.986387,360,3780
2022-01-07 03:22:06.120000,49.986552,49.98584,49.98619600000001,360,3780
2022-01-07 03:22:06.140000,49.986131,49.985921,49.986025999999995,360,3780
2022-01-07 03:22:06.160000,49.985858,49.986409,49.9861335,360,3780
2022-01-07 03:22:06.180000,49.985661,49.987134,49.986397499999995,360,3780
2022-01-07 03:22:06.200000,49.985377,49.986581,49.985979,360,3780
2022-01-07 03:22:06.220000,49.984522,49.984911,49.9847165,360,3780
2022-01-07 03:22:06.240000,49.984053,49.984501,49.984277000000006,360,3780
2022-01-07 03:22:06.260000,49.984672,49.985339,49.9850055,360,3780
2022-01-07 03:22:06.280000,49.985477,49.985844,49.9856605,360,3780
2022-01-07 03:22:06.300000,49.985448,49.985623,49.9855355,360,3780
2022-01-07 03:22:06.320000,49.984939,49.984904,49.9849215,360,3780
2022-01-07 03:22:06.340000,49.984742,49.98458,49.984661,360,3780
2022-01-07 03:22:06.360000,49.984959,49.984242,49.9846005,360,3780
2022-01-07 03:22:06.380000,49.984867,49.984249,49.984558,360,3780
2022-01-07 03:22:06.400000,49.98461,49.984284,49.984447,360,3780
2022-01-07 03:22:06.420000,49.984961,49.984142,49.984551499999995,360,3780
2022-01-07 03:22:06.440000,49.985436,49.984148,49.984792,360,3780
2022-01-07 03:22:06.460000,49.984841,49.98511,49.984975500000004,360,3780
2022-01-07 03:22:06.480000,49.983821,49.98561,49.9847155,360,3780
2022-01-07 03:22:06.500000,49.98349,49.984777,49.9841335,360,3780
2022-01-07 03:22:06.520000,49.983583,49.984093,49.983838000000006,360,3780
2022-01-07 03:22:06.540000,49.983804,49.984004,49.983903999999995,360,3780
2022-01-07 03:22:06.560000,49.983929,49.983852,49.9838905,360,3780
2022-01-07 03:22:06.580000,49.984121,49.983871,49.983996000000005,360,3780
2022-01-07 03:22:06.600000,49.984126,49.983719,49.983922500000006,360,3780
2022-01-07 03:22:06.620000,49.984088,49.983103,49.9835955,360,3780
2022-01-07 03:22:06.640000,49.983991,49.982204,49.9830975,360,3780
2022-01-07 03:22:06.660000,49.983328,49.982013,49.9826705,360,3780
2022-01-07 03:22:06.680000,49.983345,49.983003,49.983174,360,3780
2022-01-07 03:22:06.700000,49.983945,49.983264,49.9836045,360,3780
2022-01-07 03:22:06.720000,49.983876,49.983374,49.983625,360,3780
2022-01-07 03:22:06.740000,49.983164,49.98381,49.983487,360,3780
2022-01-07 03:22:06.760000,49.982695,49.982853,49.982774,360,3780
2022-01-07 03:22:06.780000,49.98276,49.982041,49.9824005,360,3780
2022-01-07 03:22:06.800000,49.982726,49.982227,49.982476500000004,360,3780
2022-01-07 03:22:06.820000,49.982134,49.982196,49.982165,360,3780
2022-01-07 03:22:06.840000,49.981718,49.982861,49.9822895,360,3780
2022-01-07 03:22:06.860000,49.981431,49.983315,49.982372999999995,360,3780
2022-01-07 03:22:06.880000,49.981056,49.982263,49.981659500000006,360,3780
2022-01-07 03:22:06.900000,49.981353,49.981742,49.9815475,360,3780
2022-01-07 03:22:06.920000,49.982074,49.981937,49.9820055,360,3780
2022-01-07 03:22:06.940000,49.981995,49.981643,49.981819,360,3780
2022-01-07 03:22:06.960000,49.981758,49.980739,49.9812485,360,3780
2022-01-07 03:22:06.980000,49.98231,49.980609,49.9814595,360,3780
2022-01-07 03:22:07.000000,49.982421,49.981347,49.981884,360,3780
2022-01-07 03:22:07.020000,49.981165,49.981167,49.981166,360,3780
2022-01-07 03:22:07.040000,49.980148,49.980217,49.9801825,360,3780
2022-01-07 03:22:07.060000,49.980307,49.980279,49.980293,360,3780
2022-01-07 03:22:07.080000,49.980124,49.980445,49.9802845,360,3780
2022-01-07 03:22:07.100000,49.979361,49.98009,49.9797255,360,3780
